日期,代號,均線,法人,收盤價
2026-04-13,2321.TW,-1,0,13.7
2026-04-14,2321.TW,-1,0,13.0
2026-04-15,2321.TW,-1,0,12.3
2026-04-13,2327.TW,1,0,303.5
2026-04-14,2327.TW,1,0,312.0
2026-04-15,2327.TW,1,0,326.0
2026-04-13,2327.TW,1,0,303.5
2026-04-14,2327.TW,1,0,312.0
2026-04-15,2327.TW,1,0,326.0
2026-04-13,2337.TW,1,0,147.5
2026-04-14,2337.TW,1,0,155.5
2026-04-15,2337.TW,1,0,146.0
2026-04-13,2337.TW,1,0,147.5
2026-04-14,2337.TW,1,0,155.5
2026-04-15,2337.TW,1,0,146.0
2026-04-13,2342.TW,-1,0,29.1
2026-04-14,2342.TW,-1,0,29.4
2026-04-15,2342.TW,-1,0,29.75
2026-04-13,1447.TW,-1,0,5.23
2026-04-14,1447.TW,1,0,5.3
2026-04-15,1447.TW,1,0,5.27
2026-04-13,1445.TW,1,0,12.4
2026-04-14,1445.TW,1,0,12.7
2026-04-15,1445.TW,1,0,12.95
2026-04-10,0051.TW,1,0,115.45
2026-04-13,0051.TW,1,0,115.9
2026-04-15,0051.TW,1,0,118.75
2026-04-10,0053.TW,1,0,182.75
2026-04-13,0053.TW,1,0,182.35
2026-04-15,0053.TW,1,0,191.7
2026-04-10,0055.TW,1,0,33.1
2026-04-13,0055.TW,1,0,32.86
2026-04-15,0055.TW,1,0,33.28
2026-04-13,2441.TW,1,0,95.1
2026-04-14,2441.TW,-1,0,90.8
2026-04-15,2441.TW,-1,0,89.3
2026-04-13,1109.TW,1,0,15.4
2026-04-14,1109.TW,1,0,15.45
2026-04-15,1109.TW,1,0,15.45
2026-04-13,1110.TW,-1,0,15.15
2026-04-14,1110.TW,1,0,15.45
2026-04-15,1110.TW,1,0,15.6
2026-04-13,1201.TW,-1,0,13.3
2026-04-14,1201.TW,-1,0,13.35
2026-04-15,1201.TW,-1,0,13.3
2026-04-13,1203.TW,1,0,41.25
2026-04-14,1203.TW,1,0,41.85
2026-04-15,1203.TW,1,0,41.9
2026-04-13,1217.TW,1,0,10.3
2026-04-14,1217.TW,1,0,10.3
2026-04-15,1217.TW,1,0,10.3
2026-04-13,1218.TW,1,0,19.45
2026-04-14,1218.TW,1,0,19.3
2026-04-15,1218.TW,-1,0,19.15
2026-04-13,1219.TW,1,0,14.6
2026-04-14,1219.TW,1,0,14.35
2026-04-15,1219.TW,1,0,14.35
2026-04-13,1227.TW,-1,0,30.15
2026-04-14,1227.TW,-1,0,30.0
2026-04-15,1227.TW,-1,0,29.9
2026-04-13,1232.TW,-1,0,149.5
2026-04-14,1232.TW,-1,0,149.5
2026-04-15,1232.TW,1,0,150.0
2026-04-13,1233.TW,-1,0,29.35
2026-04-14,1233.TW,-1,0,29.55
2026-04-15,1233.TW,1,0,29.5
2026-04-13,1240.TWO,1,0,59.5
2026-04-14,1240.TWO,1,0,59.6
2026-04-15,1240.TWO,1,0,59.7
2026-04-13,1256.TW,-1,0,150.5
2026-04-14,1256.TW,1,0,152.0
2026-04-15,1256.TW,1,0,152.5
2026-04-10,1259.TWO,-1,0,58.9
2026-04-13,1259.TWO,-1,0,59.7
2026-04-14,1259.TWO,-1,0,58.2
2026-04-13,1225.TW,1,0,33.6
2026-04-14,1225.TW,1,0,34.25
2026-04-15,1225.TW,1,0,33.7
2026-04-13,1104.TW,-1,0,29.3
2026-04-14,1104.TW,-1,0,29.1
2026-04-15,1104.TW,-1,0,29.3
2026-04-13,1103.TW,1,0,13.8
2026-04-14,1103.TW,1,0,13.9
2026-04-15,1103.TW,1,0,13.9
2026-04-13,1102.TW,1,0,35.55
2026-04-14,1102.TW,1,0,35.55
2026-04-15,1102.TW,1,0,35.25
2026-04-13,1260.TWO,1,0,24.05
2026-04-14,1260.TWO,1,0,25.0
2026-04-15,1260.TWO,1,0,25.25
2026-04-13,1269.TWO,1,0,68.9
2026-04-14,1269.TWO,1,0,71.5
2026-04-15,1269.TWO,1,0,74.6
2026-04-13,1402.TW,-1,0,26.45
2026-04-14,1402.TW,-1,0,26.4
2026-04-15,1402.TW,-1,0,26.35
2026-04-13,1409.TW,1,0,17.2
2026-04-14,1409.TW,1,0,17.2
2026-04-15,1409.TW,1,0,16.75
2026-04-13,1413.TW,1,0,9.81
2026-04-14,1413.TW,1,0,9.81
2026-04-15,1413.TW,1,0,9.78
2026-04-13,1414.TW,-1,0,17.0
2026-04-14,1414.TW,-1,0,16.7
2026-04-15,1414.TW,-1,0,16.95
2026-04-13,1416.TW,1,0,11.65
2026-04-14,1416.TW,1,0,11.55
2026-04-15,1416.TW,1,0,11.65
2026-04-13,1418.TW,-1,0,18.7
2026-04-14,1418.TW,-1,0,18.65
2026-04-15,1418.TW,-1,0,18.45
2026-04-13,1434.TW,1,0,16.7
2026-04-14,1434.TW,1,0,17.05
2026-04-15,1434.TW,1,0,16.75
2026-04-10,1435.TW,-1,0,14.75
2026-04-13,1435.TW,-1,0,13.65
2026-04-14,1435.TW,-1,0,13.7
2026-04-13,1438.TW,-1,0,28.7
2026-04-14,1438.TW,-1,0,28.7
2026-04-15,1438.TW,1,0,29.15
2026-04-13,1439.TW,-1,0,27.4
2026-04-14,1439.TW,-1,0,27.4
2026-04-15,1439.TW,-1,0,27.35
2026-04-13,1440.TW,1,0,13.35
2026-04-14,1440.TW,1,0,13.75
2026-04-15,1440.TW,1,0,13.6
2026-04-13,1443.TW,-1,0,23.05
2026-04-14,1443.TW,-1,0,23.25
2026-04-15,1443.TW,1,0,23.7
2026-04-13,1444.TW,1,0,6.63
2026-04-14,1444.TW,1,0,6.72
2026-04-15,1444.TW,1,0,6.59
2026-04-13,1339.TW,-1,0,40.8
2026-04-14,1339.TW,-1,0,40.5
2026-04-15,1339.TW,-1,0,40.2
2026-04-13,1337.TW,-1,0,5.89
2026-04-14,1337.TW,-1,0,5.78
2026-04-15,1337.TW,-1,0,5.66
2026-04-13,1293.TWO,1,0,27.58
2026-04-14,1293.TWO,1,0,29.1
2026-04-15,1293.TWO,1,0,28.15
2026-04-13,1301.TW,1,0,51.4
2026-04-14,1301.TW,1,0,54.3
2026-04-15,1301.TW,1,0,52.4
2026-04-13,1304.TW,1,0,16.75
2026-04-14,1304.TW,1,0,16.25
2026-04-15,1304.TW,-1,0,15.35
2026-04-13,1305.TW,1,0,17.6
2026-04-14,1305.TW,1,0,17.65
2026-04-15,1305.TW,1,0,17.05
2026-04-13,1307.TW,-1,0,32.15
2026-04-14,1307.TW,-1,0,32.25
2026-04-15,1307.TW,-1,0,32.15
2026-04-13,1309.TW,1,0,23.5
2026-04-14,1309.TW,1,0,22.55
2026-04-15,1309.TW,-1,0,21.2
2026-04-13,1312.TW,-1,0,13.5
2026-04-14,1312.TW,1,0,14.85
2026-04-15,1312.TW,1,0,14.4
2026-04-13,1314.TW,-1,0,7.9
2026-04-14,1314.TW,-1,0,7.85
2026-04-15,1314.TW,-1,0,7.7
2026-04-13,1315.TW,1,0,64.1
2026-04-14,1315.TW,1,0,64.5
2026-04-15,1315.TW,1,0,64.4
2026-04-13,1316.TW,-1,0,12.05
2026-04-14,1316.TW,-1,0,12.05
2026-04-15,1316.TW,-1,0,12.15
2026-04-13,1323.TW,1,0,22.5
2026-04-14,1323.TW,1,0,21.8
2026-04-15,1323.TW,1,0,21.3
2026-04-13,1324.TW,1,0,11.8
2026-04-14,1324.TW,1,0,11.6
2026-04-15,1324.TW,1,0,11.3
2026-04-13,1325.TW,-1,0,26.55
2026-04-14,1325.TW,-1,0,26.5
2026-04-15,1325.TW,-1,0,26.85
2026-04-13,1338.TW,1,0,16.45
2026-04-14,1338.TW,1,0,16.5
2026-04-15,1338.TW,1,0,16.45
2026-04-13,2441.TW,1,0,95.1
2026-04-14,2441.TW,-1,0,90.8
2026-04-15,2441.TW,-1,0,89.3
2026-04-13,2432.TW,1,0,27.45
2026-04-14,2432.TW,1,0,28.0
2026-04-15,2432.TW,1,0,28.0
2026-04-13,3595.TWO,1,0,1685.0
2026-04-14,3595.TWO,1,0,1705.0
2026-04-15,3595.TWO,1,0,1690.0
2026-04-13,3596.TW,-1,0,174.0
2026-04-14,3596.TW,-1,0,171.5
2026-04-15,3596.TW,1,0,176.5
2026-04-13,3596.TW,-1,0,174.0
2026-04-14,3596.TW,-1,0,171.5
2026-04-15,3596.TW,1,0,176.5
2026-04-13,3605.TW,1,0,65.7
2026-04-14,3605.TW,1,0,65.0
2026-04-15,3605.TW,1,0,64.2
2026-04-13,3605.TW,1,0,65.7
2026-04-14,3605.TW,1,0,65.0
2026-04-15,3605.TW,1,0,64.2
2026-04-13,3607.TW,1,0,14.5
2026-04-14,3607.TW,1,0,14.95
2026-04-15,3607.TW,1,0,14.85
2026-04-13,3607.TW,1,0,14.5
2026-04-14,3607.TW,1,0,14.95
2026-04-15,3607.TW,1,0,14.85
2026-04-13,3609.TWO,-1,0,26.2
2026-04-14,3609.TWO,-1,0,26.1
2026-04-15,3609.TWO,-1,0,25.9
2026-04-13,3615.TWO,-1,0,31.15
2026-04-14,3615.TWO,-1,0,31.7
2026-04-15,3615.TWO,-1,0,31.95
2026-04-13,3623.TWO,-1,0,22.1
2026-04-14,3623.TWO,-1,0,22.4
2026-04-15,3623.TWO,-1,0,22.8
2026-04-13,3624.TWO,1,0,52.1
2026-04-14,3624.TWO,1,0,52.8
2026-04-15,3624.TWO,1,0,55.7
2026-04-13,3625.TWO,-1,0,16.5
2026-04-14,3625.TWO,-1,0,16.55
2026-04-15,3625.TWO,1,0,17.05
2026-04-10,3629.TWO,-1,0,18.2
2026-04-13,3629.TWO,-1,0,17.1
2026-04-14,3629.TWO,-1,0,18.5
2026-04-13,3592.TW,1,0,230.0
2026-04-14,3592.TW,1,0,230.0
2026-04-15,3592.TW,1,0,229.5
2026-04-13,3592.TW,1,0,230.0
2026-04-14,3592.TW,1,0,230.0
2026-04-15,3592.TW,1,0,229.5
2026-04-13,3550.TW,1,0,20.25
2026-04-14,3550.TW,1,0,19.95
2026-04-15,3550.TW,1,0,20.05
2026-04-13,3551.TWO,-1,0,174.5
2026-04-14,3551.TWO,1,0,191.0
2026-04-15,3551.TWO,1,0,194.0
2026-04-13,3552.TWO,1,0,53.8
2026-04-14,3552.TWO,1,0,55.2
2026-04-15,3552.TWO,1,0,54.3
2026-04-13,3555.TWO,1,0,214.5
2026-04-14,3555.TWO,1,0,220.5
2026-04-15,3555.TWO,1,0,211.0
2026-04-13,3556.TWO,1,0,48.9
2026-04-14,3556.TWO,1,0,48.05
2026-04-15,3556.TWO,1,0,48.6
2026-04-13,3567.TWO,1,0,26.5
2026-04-14,3567.TWO,1,0,26.5
2026-04-15,3567.TWO,1,0,26.2
2026-04-13,3570.TWO,-1,0,161.0
2026-04-14,3570.TWO,-1,0,162.5
2026-04-15,3570.TWO,-1,0,163.5
2026-04-13,3576.TW,-1,0,17.1
2026-04-14,3576.TW,-1,0,15.4
2026-04-15,3576.TW,-1,0,16.9
2026-04-13,3576.TW,-1,0,17.1
2026-04-14,3576.TW,-1,0,15.4
2026-04-15,3576.TW,-1,0,16.9
2026-04-13,3580.TWO,1,0,86.0
2026-04-14,3580.TWO,1,0,83.3
2026-04-15,3580.TWO,1,0,82.0
2026-04-13,3581.TWO,1,0,81.9
2026-04-14,3581.TWO,1,0,90.0
2026-04-15,3581.TWO,1,0,99.0
2026-04-13,3583.TW,1,0,702.0
2026-04-14,3583.TW,1,0,683.0
2026-04-15,3583.TW,1,0,701.0
2026-04-13,3583.TW,1,0,702.0
2026-04-14,3583.TW,1,0,683.0
2026-04-15,3583.TW,1,0,701.0
2026-04-13,3585.TWO,1,0,30.1
2026-04-14,3585.TWO,1,0,48.55
2026-04-15,3585.TWO,1,0,64.1
2026-04-13,3587.TWO,1,0,317.5
2026-04-14,3587.TWO,1,0,308.0
2026-04-15,3587.TWO,1,0,304.5
2026-04-13,3588.TW,1,0,51.9
2026-04-14,3588.TW,1,0,53.2
2026-04-15,3588.TW,1,0,53.4
2026-04-13,3588.TW,1,0,51.9
2026-04-14,3588.TW,1,0,53.2
2026-04-15,3588.TW,1,0,53.4
2026-04-13,3631.TWO,-1,0,27.2
2026-04-14,3631.TWO,-1,0,26.75
2026-04-15,3631.TWO,-1,0,26.65
2026-04-13,3550.TW,1,0,20.25
2026-04-14,3550.TW,1,0,19.95
2026-04-15,3550.TW,1,0,20.05
2026-04-13,3689.TWO,1,0,139.0
2026-04-14,3689.TWO,1,0,138.5
2026-04-15,3689.TWO,1,0,135.5
2026-04-13,3691.TWO,1,0,113.5
2026-04-14,3691.TWO,1,0,124.5
2026-04-15,3691.TWO,1,0,122.5
2026-04-13,3694.TW,1,0,61.6
2026-04-14,3694.TW,1,0,61.1
2026-04-15,3694.TW,1,0,60.5
2026-04-13,3694.TW,1,0,61.6
2026-04-14,3694.TW,1,0,61.1
2026-04-15,3694.TW,1,0,60.5
2026-04-13,3701.TW,-1,0,57.0
2026-04-14,3701.TW,1,0,62.0
2026-04-15,3701.TW,1,0,65.8
2026-04-13,3701.TW,-1,0,57.0
2026-04-14,3701.TW,1,0,62.0
2026-04-15,3701.TW,1,0,65.8
2026-04-13,3704.TW,1,0,36.65
2026-04-14,3704.TW,1,0,36.1
2026-04-15,3704.TW,1,0,36.85
2026-04-13,3704.TW,1,0,36.65
2026-04-14,3704.TW,1,0,36.1
2026-04-15,3704.TW,1,0,36.85
2026-04-13,3709.TWO,1,0,68.8
2026-04-14,3709.TWO,1,0,74.8
2026-04-15,3709.TWO,1,0,70.9
2026-04-13,3710.TWO,-1,0,6.29
2026-04-14,3710.TWO,-1,0,6.25
2026-04-15,3710.TWO,-1,0,6.18
2026-04-13,3711.TW,1,0,417.5
2026-04-14,3711.TW,1,0,424.0
2026-04-15,3711.TW,1,0,446.5
2026-04-13,3711.TW,1,0,417.5
2026-04-14,3711.TW,1,0,424.0
2026-04-15,3711.TW,1,0,446.5
2026-04-13,3686.TW,-1,0,17.4
2026-04-14,3686.TW,-1,0,17.25
2026-04-15,3686.TW,-1,0,17.8
2026-04-13,3686.TW,-1,0,17.4
2026-04-14,3686.TW,-1,0,17.25
2026-04-15,3686.TW,-1,0,17.8
2026-04-13,3685.TWO,-1,0,27.4
2026-04-14,3685.TWO,1,0,30.1
2026-04-15,3685.TWO,1,0,31.75
2026-04-13,3652.TW,1,0,27.5
2026-04-14,3652.TW,1,0,27.65
2026-04-15,3652.TW,1,0,27.7
2026-04-13,3652.TW,1,0,27.5
2026-04-14,3652.TW,1,0,27.65
2026-04-15,3652.TW,1,0,27.7
2026-04-13,3653.TW,1,0,4045.0
2026-04-14,3653.TW,1,0,4000.0
2026-04-15,3653.TW,1,0,4150.0
2026-04-13,3653.TW,1,0,4045.0
2026-04-14,3653.TW,1,0,4000.0
2026-04-15,3653.TW,1,0,4150.0
2026-04-13,3659.TWO,1,0,27.65
2026-04-14,3659.TWO,-1,0,26.7
2026-04-15,3659.TWO,1,0,28.05
2026-04-13,3661.TW,1,0,3090.0
2026-04-14,3661.TW,1,0,3200.0
2026-04-15,3661.TW,1,0,3225.0
2026-04-13,3661.TW,1,0,3090.0
2026-04-14,3661.TW,1,0,3200.0
2026-04-15,3661.TW,1,0,3225.0
2026-04-13,3663.TWO,1,0,74.5
2026-04-14,3663.TWO,1,0,73.7
2026-04-15,3663.TWO,1,0,73.5
2026-04-13,3665.TW,1,0,2225.0
2026-04-14,3665.TW,1,0,2295.0
2026-04-15,3665.TW,1,0,2350.0
2026-04-13,3665.TW,1,0,2225.0
2026-04-14,3665.TW,1,0,2295.0
2026-04-15,3665.TW,1,0,2350.0
2026-04-13,3666.TWO,-1,0,25.5
2026-04-14,3666.TWO,-1,0,24.9
2026-04-15,3666.TWO,-1,0,24.4
2026-04-13,3673.TW,1,0,55.0
2026-04-14,3673.TW,1,0,60.5
2026-04-15,3673.TW,1,0,66.5
2026-04-13,3673.TW,1,0,55.0
2026-04-14,3673.TW,1,0,60.5
2026-04-15,3673.TW,1,0,66.5
2026-04-13,3675.TWO,-1,0,193.5
2026-04-14,3675.TWO,-1,0,194.5
2026-04-15,3675.TWO,-1,0,194.5
2026-04-13,3678.TWO,1,0,69.8
2026-04-14,3678.TWO,1,0,70.2
2026-04-15,3678.TWO,1,0,79.8
2026-04-13,3679.TW,1,0,121.5
2026-04-14,3679.TW,1,0,121.5
2026-04-15,3679.TW,1,0,121.5
2026-04-13,3679.TW,1,0,121.5
2026-04-14,3679.TW,1,0,121.5
2026-04-15,3679.TW,1,0,121.5
2026-04-13,3684.TWO,-1,0,56.8
2026-04-14,3684.TWO,-1,0,58.0
2026-04-15,3684.TWO,-1,0,58.1
2026-04-13,3548.TWO,1,0,93.5
2026-04-14,3548.TWO,1,0,102.5
2026-04-15,3548.TWO,1,0,104.5
2026-04-13,3546.TWO,-1,0,69.9
2026-04-14,3546.TWO,-1,0,69.8
2026-04-15,3546.TWO,1,0,71.0
2026-04-13,3406.TW,1,0,481.0
2026-04-14,3406.TW,1,0,518.0
2026-04-15,3406.TW,1,0,513.0
2026-04-13,3406.TW,1,0,481.0
2026-04-14,3406.TW,1,0,518.0
2026-04-15,3406.TW,1,0,513.0
2026-04-13,3413.TW,1,0,317.5
2026-04-14,3413.TW,1,0,322.0
2026-04-15,3413.TW,1,0,316.5
2026-04-13,3413.TW,1,0,317.5
2026-04-14,3413.TW,1,0,322.0
2026-04-15,3413.TW,1,0,316.5
2026-04-13,3430.TWO,1,0,79.5
2026-04-14,3430.TWO,1,0,78.4
2026-04-15,3430.TWO,1,0,79.5
2026-04-13,3434.TWO,1,0,29.1
2026-04-14,3434.TWO,1,0,29.25
2026-04-15,3434.TWO,1,0,31.05
2026-04-13,3437.TW,1,0,22.85
2026-04-14,3437.TW,1,0,22.95
2026-04-15,3437.TW,1,0,25.2
2026-04-13,3437.TW,1,0,22.85
2026-04-14,3437.TW,1,0,22.95
2026-04-15,3437.TW,1,0,25.2
2026-04-13,3441.TWO,1,0,32.2
2026-04-14,3441.TWO,1,0,32.9
2026-04-15,3441.TWO,1,0,32.7
2026-04-13,3450.TW,1,0,309.5
2026-04-14,3450.TW,1,0,314.5
2026-04-15,3450.TW,1,0,345.5
2026-04-13,3321.TW,-1,0,15.95
2026-04-14,3321.TW,-1,0,16.0
2026-04-15,3321.TW,-1,0,15.8
2026-04-13,3321.TW,-1,0,15.95
2026-04-14,3321.TW,-1,0,16.0
2026-04-15,3321.TW,-1,0,15.8
2026-04-13,3332.TWO,1,0,61.4
2026-04-14,3332.TWO,1,0,61.7
2026-04-15,3332.TWO,1,0,61.1
2026-04-13,3338.TW,-1,0,59.0
2026-04-14,3338.TW,1,0,61.6
2026-04-15,3338.TW,1,0,64.7
2026-04-13,3338.TW,-1,0,59.0
2026-04-14,3338.TW,1,0,61.6
2026-04-15,3338.TW,1,0,64.7
2026-04-13,3346.TW,-1,0,18.0
2026-04-14,3346.TW,-1,0,18.05
2026-04-15,3346.TW,-1,0,18.1
2026-04-13,3356.TW,1,0,52.1
2026-04-14,3356.TW,1,0,51.8
2026-04-15,3356.TW,1,0,52.5
2026-04-13,3362.TWO,1,0,105.5
2026-04-14,3362.TWO,1,0,112.0
2026-04-15,3362.TWO,1,0,110.0
2026-04-13,3372.TWO,1,0,20.5
2026-04-14,3372.TWO,-1,0,20.4
2026-04-15,3372.TWO,-1,0,20.05
2026-04-13,3373.TWO,-1,0,16.95
2026-04-14,3373.TWO,-1,0,16.85
2026-04-15,3373.TWO,-1,0,17.0
2026-04-13,3379.TWO,-1,0,35.15
2026-04-14,3379.TWO,-1,0,36.75
2026-04-15,3379.TWO,-1,0,37.15
2026-04-13,3450.TW,1,0,309.5
2026-04-14,3450.TW,1,0,314.5
2026-04-15,3450.TW,1,0,345.5
2026-04-13,3455.TWO,1,0,190.0
2026-04-14,3455.TWO,1,0,184.0
2026-04-15,3455.TWO,1,0,183.0
2026-04-13,3466.TWO,1,0,37.3
2026-04-14,3466.TWO,1,0,38.8
2026-04-15,3466.TWO,1,0,40.65
2026-04-13,3521.TWO,1,0,13.8
2026-04-14,3521.TWO,1,0,14.4
2026-04-15,3521.TWO,1,0,14.15
2026-04-13,3526.TWO,1,0,291.5
2026-04-14,3526.TWO,1,0,292.0
2026-04-15,3526.TWO,1,0,295.0
2026-04-13,3527.TWO,1,0,53.2
2026-04-14,3527.TWO,1,0,56.5
2026-04-15,3527.TWO,1,0,58.0
2026-04-13,3528.TW,1,0,70.1
2026-04-14,3528.TW,1,0,71.3
2026-04-15,3528.TW,1,0,70.7
2026-04-13,3528.TW,1,0,70.1
2026-04-14,3528.TW,1,0,71.3
2026-04-15,3528.TW,1,0,70.7
2026-04-13,3529.TWO,1,0,3160.0
2026-04-14,3529.TWO,1,0,3335.0
2026-04-15,3529.TWO,1,0,3390.0
2026-04-13,3530.TW,1,0,60.6
2026-04-14,3530.TW,1,0,61.2
2026-04-15,3530.TW,1,0,60.9
2026-04-13,3530.TW,1,0,60.6
2026-04-14,3530.TW,1,0,61.2
2026-04-15,3530.TW,1,0,60.9
2026-04-13,3535.TW,1,0,130.5
2026-04-14,3535.TW,1,0,129.5
2026-04-15,3535.TW,1,0,128.0
2026-04-13,3535.TW,1,0,130.5
2026-04-14,3535.TW,1,0,129.5
2026-04-15,3535.TW,1,0,128.0
2026-04-13,3537.TWO,1,0,46.35
2026-04-14,3537.TWO,1,0,46.0
2026-04-15,3537.TWO,1,0,46.7
2026-04-13,3540.TWO,-1,0,25.7
2026-04-14,3540.TWO,-1,0,26.8
2026-04-15,3540.TWO,-1,0,26.9
2026-04-13,3543.TW,-1,0,45.5
2026-04-14,3543.TW,-1,0,45.1
2026-04-15,3543.TW,-1,0,43.25
2026-04-13,3543.TW,-1,0,45.5
2026-04-14,3543.TW,-1,0,45.1
2026-04-15,3543.TW,-1,0,43.25
2026-04-13,3518.TW,1,0,21.55
2026-04-14,3518.TW,1,0,22.15
2026-04-15,3518.TW,1,0,23.65
2026-04-13,3516.TWO,1,0,19.3
2026-04-14,3516.TWO,1,0,19.55
2026-04-15,3516.TWO,1,0,19.85
2026-04-13,3467.TWO,1,0,45.1
2026-04-14,3467.TWO,1,0,49.6
2026-04-15,3467.TWO,1,0,54.5
2026-04-13,3473.TWO,-1,0,91.5
2026-04-14,3473.TWO,1,0,93.8
2026-04-15,3473.TWO,1,0,96.8
2026-04-13,3483.TWO,1,0,85.8
2026-04-14,3483.TWO,1,0,92.1
2026-04-15,3483.TWO,1,0,89.5
2026-04-13,3484.TWO,-1,0,45.6
2026-04-14,3484.TWO,1,0,45.6
2026-04-15,3484.TWO,-1,0,45.4
2026-04-13,3489.TWO,1,0,24.45
2026-04-14,3489.TWO,1,0,23.75
2026-04-15,3489.TWO,1,0,23.8
2026-04-13,3490.TWO,1,0,28.7
2026-04-14,3490.TWO,1,0,28.35
2026-04-15,3490.TWO,1,0,28.4
2026-04-13,3491.TWO,1,0,1785.0
2026-04-14,3491.TWO,1,0,1730.0
2026-04-15,3491.TWO,1,0,1760.0
2026-04-13,3492.TWO,-1,0,23.75
2026-04-14,3492.TWO,-1,0,23.75
2026-04-15,3492.TWO,-1,0,23.55
2026-04-13,3501.TW,-1,0,47.45
2026-04-14,3501.TW,-1,0,47.75
2026-04-15,3501.TW,1,0,48.1
2026-04-13,3501.TW,-1,0,47.45
2026-04-14,3501.TW,-1,0,47.75
2026-04-15,3501.TW,1,0,48.1
2026-04-13,3508.TWO,-1,0,26.05
2026-04-14,3508.TWO,-1,0,23.45
2026-04-15,3508.TWO,-1,0,23.8
2026-04-13,3512.TWO,1,0,21.5
2026-04-14,3512.TWO,1,0,21.35
2026-04-15,3512.TWO,-1,0,21.25
2026-04-13,3515.TW,1,0,221.5
2026-04-14,3515.TW,1,0,221.5
2026-04-15,3515.TW,1,0,222.5
2026-04-13,3515.TW,1,0,221.5
2026-04-14,3515.TW,1,0,221.5
2026-04-15,3515.TW,1,0,222.5
2026-04-13,3518.TW,1,0,21.55
2026-04-14,3518.TW,1,0,22.15
2026-04-15,3518.TW,1,0,23.65
2026-04-13,3714.TW,1,0,57.2
2026-04-14,3714.TW,1,0,62.9
2026-04-15,3714.TW,1,0,69.1
2026-04-13,3714.TW,1,0,57.2
2026-04-14,3714.TW,1,0,62.9
2026-04-15,3714.TW,1,0,69.1
2026-04-13,4568.TWO,-1,0,41.5
2026-04-14,4568.TWO,-1,0,41.55
2026-04-15,4568.TWO,-1,0,41.55
2026-04-10,4570.TWO,-1,0,65.0
2026-04-13,4570.TWO,-1,0,65.0
2026-04-14,4570.TWO,1,0,66.3
2026-04-13,4571.TW,-1,0,154.0
2026-04-14,4571.TW,1,0,157.5
2026-04-15,4571.TW,1,0,159.5
2026-04-13,4572.TW,-1,0,141.5
2026-04-14,4572.TW,1,0,143.5
2026-04-15,4572.TW,1,0,143.5
2026-04-13,4573.TWO,1,0,497.5
2026-04-14,4573.TWO,1,0,459.5
2026-04-15,4573.TWO,1,0,439.5
2026-04-13,4576.TW,1,0,181.5
2026-04-14,4576.TW,1,0,192.5
2026-04-15,4576.TW,1,0,193.5
2026-04-13,4581.TW,1,0,50.5
2026-04-14,4581.TW,1,0,49.9
2026-04-15,4581.TW,1,0,50.0
2026-04-13,4587.TWO,1,0,38.2
2026-04-14,4587.TWO,1,0,40.95
2026-04-15,4587.TWO,1,0,42.0
2026-04-13,4589.TWO,1,0,37.2
2026-04-14,4589.TWO,-1,0,36.6
2026-04-15,4589.TWO,-1,0,36.4
2026-04-13,4590.TW,1,0,77.7
2026-04-14,4590.TW,1,0,76.1
2026-04-15,4590.TW,1,0,76.1
2026-04-13,4590.TW,1,0,77.7
2026-04-14,4590.TW,1,0,76.1
2026-04-15,4590.TW,1,0,76.1
2026-04-13,4583.TW,1,0,663.0
2026-04-14,4583.TW,1,0,683.0
2026-04-15,4583.TW,1,0,731.0
2026-04-13,4565.TWO,1,0,107.0
2026-04-14,4565.TWO,1,0,105.0
2026-04-15,4565.TWO,1,0,105.0
2026-04-13,4563.TWO,-1,0,40.25
2026-04-14,4563.TWO,-1,0,41.0
2026-04-15,4563.TWO,-1,0,41.1
2026-04-13,4536.TW,-1,0,151.5
2026-04-14,4536.TW,1,0,154.0
2026-04-15,4536.TW,1,0,155.0
2026-04-13,4541.TWO,1,0,46.35
2026-04-14,4541.TWO,1,0,46.5
2026-04-15,4541.TWO,1,0,46.75
2026-04-13,4542.TWO,-1,0,173.0
2026-04-14,4542.TWO,1,0,186.5
2026-04-15,4542.TWO,-1,0,174.0
2026-04-10,4544.TWO,-1,0,16.0
2026-04-13,4544.TWO,-1,0,16.0
2026-04-14,4544.TWO,1,0,16.75
2026-04-13,4545.TW,-1,0,31.05
2026-04-14,4545.TW,-1,0,31.0
2026-04-15,4545.TW,1,0,31.45
2026-04-13,4545.TW,-1,0,31.05
2026-04-14,4545.TW,-1,0,31.0
2026-04-15,4545.TW,1,0,31.45
2026-04-13,4546.TWO,1,0,130.0
2026-04-14,4546.TWO,1,0,133.0
2026-04-15,4546.TWO,1,0,147.0
2026-04-13,4549.TWO,1,0,98.3
2026-04-14,4549.TWO,1,0,98.0
2026-04-15,4549.TWO,1,0,99.2
2026-04-13,4550.TWO,-1,0,24.7
2026-04-14,4550.TWO,-1,0,24.65
2026-04-15,4550.TWO,1,0,24.7
2026-04-13,4551.TW,1,0,137.5
2026-04-14,4551.TW,1,0,138.0
2026-04-15,4551.TW,1,0,137.0
2026-04-13,4552.TW,-1,0,21.05
2026-04-14,4552.TW,1,0,21.45
2026-04-15,4552.TW,1,0,21.65
2026-04-13,4559.TWO,1,0,8.07
2026-04-14,4559.TWO,-1,0,7.77
2026-04-15,4559.TWO,1,0,8.1
2026-04-13,4560.TW,1,0,33.15
2026-04-14,4560.TW,1,0,33.3
